arm,pass,topology,scenario_id,agent,model,status,submitted,is_anomaly,outcome_score,fix_score,reasoning_score,tool_calls,in_tokens,cache_read_tokens,cache_write_tokens,out_tokens,cost_usd,wall_seconds
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.3333333333333333,24,18,354290,49277,27015,0.696355,595.9
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.9,13,19975,2560,0,2616,0.051449,163.1
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-prefix-not-advertised-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,9,12,173539,22916,3389,0.188868,194.6
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-route-churn-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,31,24,722605,64019,27874,0.875035,643.5
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-route-churn-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.9,38,20524,191616,0,23803,0.287637,669.3
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-route-churn-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,29,23,579424,62455,21686,0.733392,527.2
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-session-resetting-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,24,24,620172,35333,8545,0.446797,277.3
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-session-resetting-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.7333333333333334,6,3308,3712,0,1957,0.024169,151.5
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-session-resetting-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9666666666666667,18,15,286849,47273,10781,0.425088,338.5
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-wan-link-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,24,21,546146,51919,18519,0.636388,465.8
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-wan-link-down-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.7999999999999999,7,11579,4864,0,2081,0.035892,154.8
naive_no_detail,p1,simple_bgp,simple-bgp-false-premise-wan-link-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9666666666666667,8,12,173343,23232,2616,0.178399,181.0
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,81,24,1021935,87374,41407,1.25541,829.3
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,89,45390,199296,0,19617,0.277819,432.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-bgp-flapping-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,22,24,328968,26150,9856,0.344665,321.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.6333333333333333,19,11,126663,21442,10919,0.282224,317.9
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.20000000000000004,16,6290,41216,0,10736,0.120374,255.2
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-ecmp-polarized-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.26666666666666666,19,24,345043,23765,9586,0.336494,301.9
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.7333333333333334,46,19,553178,70154,51588,1.202908,969.1
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.8333333333333334,10,4284,4096,0,2989,0.035757,153.9
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-fabric-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,8,12,136000,13634,3224,0.140323,185.3
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.13333333333333333,82,28,984710,203950,92381,2.446025,1772.3
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.7999999999999999,61,17800,100096,0,17047,0.205232,346.9
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-latency-spikes-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.8333333333333334,43,31,622768,44187,17708,0.618245,454.6
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.5666666666666667,62,26,904581,86524,58000,1.465917,1122.2
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap-naive-no-detail,react-full,gpt-5,scored,True,True,0.35,,0.7333333333333334,56,16435,99712,0,19423,0.227238,318.1
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-flap-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,16,19,246728,19529,7392,0.258189,250.4
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8666666666666667,44,22,724517,118566,78816,1.844284,1370.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.9,7,3203,4352,0,2142,0.025968,141.6
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-leaf-uplinks-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,9,13,161842,14369,4804,0.174535,208.5
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-link-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8333333333333334,36,18,421761,84695,65093,1.420584,1172.2
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-link-down-naive-no-detail,react-full,gpt-5,scored,True,False,0.7,,0.8666666666666667,8,3301,4224,0,2020,0.024854,139.2
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-link-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,9,12,136184,13973,3592,0.14717,186.5
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.8333333333333334,32,17,344250,45740,24581,0.643566,521.5
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.9333333333333332,6,2094,4352,0,2554,0.028702,147.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-spine-crash-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,9,13,161674,14545,3712,0.158765,192.0
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,False,1.0,,0.9666666666666667,29,16,335296,53427,38305,0.875563,760.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.9,13,9611,14592,0,4861,0.062448,180.8
naive_no_detail,p2,dc_clos_bgp,dc-clos-false-premise-superspine-blackhole-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9,9,12,137440,14690,4065,0.15733,200.6
naive_no_detail,p2,Kath1,kath1-false-premise-dns-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.8000000000000002,18,15,277742,50606,36724,0.824,804.9
naive_no_detail,p2,Kath1,kath1-false-premise-dns-down-naive-no-detail,react-full,gpt-5,scored,True,True,0.3,,0.5666666666666667,18,4777,34304,0,6495,0.075209,228.5
naive_no_detail,p2,Kath1,kath1-false-premise-dns-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,19,22,443922,41580,20634,0.598678,513.4
naive_no_detail,p2,Kath1,kath1-false-premise-gateway-flapping-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,35,24,824044,74721,40767,1.138994,840.0
naive_no_detail,p2,Kath1,kath1-false-premise-gateway-flapping-naive-no-detail,react-full,gpt-5,no_output,False,,,,,44,23243,252160,0,35576,0.416334,512.8
naive_no_detail,p2,Kath1,kath1-false-premise-gateway-flapping-naive-no-detail,sade,claude-sonnet-4-6,no_submission,False,,,,,33,28,935744,92089,58037,1.496696,1202.3
naive_no_detail,p2,Kath1,kath1-false-premise-internet-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.3,,0.8666666666666667,38,22,715727,70654,43510,1.132387,950.0
naive_no_detail,p2,Kath1,kath1-false-premise-internet-down-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.5,26,32700,224384,0,10249,0.171413,260.0
naive_no_detail,p2,Kath1,kath1-false-premise-internet-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,1.0,27,27,612429,53839,26123,0.777551,600.1
naive_no_detail,p2,Kath1,kath1-false-premise-internet-slow-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,41,28,1188216,127328,79328,2.023949,1522.0
naive_no_detail,p2,Kath1,kath1-false-premise-internet-slow-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.10000000000000002,55,25782,236416,0,21490,0.27668,535.8
naive_no_detail,p2,Kath1,kath1-false-premise-internet-slow-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.5666666666666668,30,25,698322,68978,40195,1.071164,917.6
naive_no_detail,p2,Kath1,kath1-false-premise-interoffice-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,70,24,1253091,143580,94075,2.325549,1684.3
naive_no_detail,p2,Kath1,kath1-false-premise-interoffice-down-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.8666666666666667,28,20401,111616,0,13177,0.171223,277.9
naive_no_detail,p2,Kath1,kath1-false-premise-interoffice-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9666666666666667,22,24,528706,43717,25698,0.708093,605.7
naive_no_detail,p2,Kath1,kath1-false-premise-intra-office-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.8666666666666667,8,13,207754,34900,19543,0.486385,469.3
naive_no_detail,p2,Kath1,kath1-false-premise-intra-office-down-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.8666666666666667,14,5596,21632,0,6415,0.073849,204.2
naive_no_detail,p2,Kath1,kath1-false-premise-intra-office-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.4666666666666666,14,18,285386,40849,22796,0.580794,535.8
naive_no_detail,p2,Kath1,kath1-false-premise-officeb-isolated-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,52,24,822962,74723,33094,1.023582,692.2
naive_no_detail,p2,Kath1,kath1-false-premise-officeb-isolated-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,23,24260,100864,0,12281,0.165743,269.2
naive_no_detail,p2,Kath1,kath1-false-premise-officeb-isolated-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,9,16,193312,27399,10875,0.323913,329.3
naive_no_detail,p2,Kath1,kath1-false-premise-ospf-flapping-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.2333333333333333,36,19,689139,213521,107482,2.619732,2039.2
naive_no_detail,p2,Kath1,kath1-false-premise-ospf-flapping-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,30,66441,24192,0,10343,0.189505,266.0
naive_no_detail,p2,Kath1,kath1-false-premise-ospf-flapping-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,33,24,825208,79542,34231,1.059382,793.1
naive_no_detail,p2,Kath1,kath1-false-premise-wifi-down-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.3,,1.0,24,17,485685,72875,44874,1.092148,915.5
naive_no_detail,p2,Kath1,kath1-false-premise-wifi-down-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.7000000000000001,31,61554,167424,0,21696,0.314831,419.7
naive_no_detail,p2,Kath1,kath1-false-premise-wifi-down-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9333333333333332,27,23,589726,38723,19495,0.614623,486.6
naive_no_detail,p2,Kath2,kath2-false-premise-cs-lab-server-room-unreachable-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,60,24,897782,67603,39419,1.114203,798.7
naive_no_detail,p2,Kath2,kath2-false-premise-cs-lab-server-room-unreachable-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.39999999999999997,16,5240,21888,0,6309,0.072376,197.0
naive_no_detail,p2,Kath2,kath2-false-premise-cs-lab-server-room-unreachable-naive-no-detail,sade,claude-sonnet-4-6,no_submission,False,,,,,35,28,656581,43037,21606,0.682537,536.5
naive_no_detail,p2,Kath2,kath2-false-premise-dept-gateway-flapping-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,59,24,600259,51128,20768,0.6834,475.6
naive_no_detail,p2,Kath2,kath2-false-premise-dept-gateway-flapping-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,47,30964,113664,0,22760,0.280513,456.6
naive_no_detail,p2,Kath2,kath2-false-premise-dept-gateway-flapping-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,0.9666666666666667,11,15,169109,19960,4911,0.199293,231.3
naive_no_detail,p2,Kath2,kath2-false-premise-healthy-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,40,26,631675,42409,18296,0.623054,461.3
naive_no_detail,p2,Kath2,kath2-false-premise-healthy-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.7666666666666666,20,8483,26240,0,7866,0.092544,239.2
naive_no_detail,p2,Kath2,kath2-false-premise-healthy-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,23,22,425981,35868,17596,0.526305,478.2
naive_no_detail,p2,Kath2,kath2-false-premise-interdept-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.3,,0.9,19,24,545207,40296,22621,0.654059,526.7
naive_no_detail,p2,Kath2,kath2-false-premise-interdept-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.8333333333333334,18,9707,25728,0,4917,0.06452,208.5
naive_no_detail,p2,Kath2,kath2-false-premise-interdept-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,1.0,20,23,386531,31372,14895,0.457098,414.7
naive_no_detail,p2,Kath2,kath2-false-premise-it-lab3-isolated-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.10000000000000002,85,29,820149,96529,53511,1.41078,1083.0
naive_no_detail,p2,Kath2,kath2-false-premise-it-lab3-isolated-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.7333333333333334,76,32383,178944,0,19362,0.256467,444.8
naive_no_detail,p2,Kath2,kath2-false-premise-it-lab3-isolated-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,22,20,283432,28612,16072,0.433465,431.4
naive_no_detail,p2,Kath2,kath2-false-premise-office-internet-lab-unreachable-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,13,15,174593,17182,4876,0.189995,216.2
naive_no_detail,p2,Kath2,kath2-false-premise-office-internet-lab-unreachable-naive-no-detail,react-full,gpt-5,scored,True,False,0.7,,0.9,24,8155,26624,0,6634,0.079862,251.5
naive_no_detail,p2,Kath2,kath2-false-premise-office-internet-lab-unreachable-naive-no-detail,sade,claude-sonnet-4-6,no_submission,False,,,,,30,28,640579,37633,18964,0.617841,469.8
naive_no_detail,p2,Kath2,kath2-false-premise-rip-reconverging-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,50,28,729228,58657,30781,0.900531,643.9
naive_no_detail,p2,Kath2,kath2-false-premise-rip-reconverging-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.5333333333333333,29,13745,81024,0,27163,0.298939,587.5
naive_no_detail,p2,Kath2,kath2-false-premise-rip-reconverging-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,1.0,,0.9333333333333332,37,34,656296,46988,22032,0.703676,545.1
naive_no_detail,p2,Kath2,kath2-false-premise-router0-dropping-packets-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.39999999999999997,40,17,264543,36955,16347,0.4632,396.4
naive_no_detail,p2,Kath2,kath2-false-premise-router0-dropping-packets-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.20000000000000004,62,22175,133120,0,21615,0.260509,393.0
naive_no_detail,p2,Kath2,kath2-false-premise-router0-dropping-packets-naive-no-detail,sade,claude-sonnet-4-6,scored,True,False,0.7,,1.0,9,12,146105,16965,7020,0.212786,261.5
naive_no_detail,p2,Kath2,kath2-false-premise-switch0-failed-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,85,28,923514,71440,29652,0.989818,627.0
naive_no_detail,p2,Kath2,kath2-false-premise-switch0-failed-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.7999999999999999,31,12073,74880,0,8747,0.111921,271.4
naive_no_detail,p2,Kath2,kath2-false-premise-switch0-failed-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9333333333333332,16,17,260572,29432,16639,0.438178,432.2
naive_no_detail,p2,Kath3,kath3-false-premise-gateway-flapping-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,37,24,861348,71505,34324,1.04148,779.2
naive_no_detail,p2,Kath3,kath3-false-premise-gateway-flapping-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.39999999999999997,37,30156,259712,0,20010,0.270259,420.1
naive_no_detail,p2,Kath3,kath3-false-premise-gateway-flapping-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.7999999999999999,13,17,291392,36268,18149,0.495709,511.4
naive_no_detail,p2,Kath3,kath3-false-premise-intervlan-naive-no-detail,cc-baseline,claude-sonnet-4-6,no_submission,False,,,,,20,24,776843,56639,27559,0.858906,603.8
naive_no_detail,p2,Kath3,kath3-false-premise-intervlan-naive-no-detail,react-full,gpt-5,no_output,False,,,,,25,18950,278784,0,17134,0.229876,392.8
naive_no_detail,p2,Kath3,kath3-false-premise-intervlan-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.9333333333333332,25,26,690281,60255,36293,0.977514,813.4
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationA-neighbor-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.2333333333333333,40,21,996760,130856,89905,2.138376,1697.5
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationA-neighbor-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.2333333333333333,21,14277,84608,0,10788,0.136302,322.2
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationA-neighbor-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8000000000000002,32,26,539370,49679,31372,0.818765,738.8
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationB-neighbor-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.9,44,25,525010,82741,50171,1.220422,1005.7
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationB-neighbor-naive-no-detail,react-full,gpt-5,scored,True,False,1.0,,0.8333333333333334,30,22893,189184,0,13893,0.191194,343.6
naive_no_detail,p2,Kath3,kath3-false-premise-intra-locationB-neighbor-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.6,15,16,250846,34603,15938,0.444133,477.2
naive_no_detail,p2,Kath3,kath3-false-premise-locationA-outage-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.7999999999999999,21,15,303369,42692,16509,0.498786,444.5
naive_no_detail,p2,Kath3,kath3-false-premise-locationA-outage-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.6666666666666666,22,14478,137984,0,9220,0.127546,351.3
naive_no_detail,p2,Kath3,kath3-false-premise-locationA-outage-naive-no-detail,sade,claude-sonnet-4-6,scored,True,True,0.0,,0.8333333333333334,11,15,206781,29313,8703,0.302548,341.9
naive_no_detail,p2,Kath3,kath3-false-premise-locationC-isolated-naive-no-detail,cc-baseline,claude-sonnet-4-6,scored,True,True,0.0,,0.43333333333333335,35,17,552112,71276,30353,0.888265,701.2
naive_no_detail,p2,Kath3,kath3-false-premise-locationC-isolated-naive-no-detail,react-full,gpt-5,scored,True,True,0.0,,0.7666666666666666,18,10565,130560,0,10597,0.135496,304.0
